Filename;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;Occluded,On another road;Origin file;Origin frame number;Origin track;Origin track frame number
speedLimit_1323815747.avi_image0.png;truckSpeedLimit55;483;226;513;261;0,0;vid1/vid_cmp1.avi;46848;speedLimit_1323815747.avi;2
speedLimit_1323815747.avi_image1.png;truckSpeedLimit55;515;211;555;256;0,0;vid1/vid_cmp1.avi;46853;speedLimit_1323815747.avi;7
speedLimit_1323815747.avi_image2.png;truckSpeedLimit55;575;189;625;250;0,0;vid1/vid_cmp1.avi;46858;speedLimit_1323815747.avi;12
speedLimit_1323815862.avi_image0.png;zoneAhead45;424;227;446;252;0,0;vid1/vid_cmp1.avi;49421;speedLimit_1323815862.avi;2
speedLimit_1323815862.avi_image1.png;zoneAhead45;427;222;453;251;0,0;vid1/vid_cmp1.avi;49426;speedLimit_1323815862.avi;7
speedLimit_1323815862.avi_image2.png;zoneAhead45;434;214;462;248;0,0;vid1/vid_cmp1.avi;49431;speedLimit_1323815862.avi;12
speedLimit_1323815862.avi_image3.png;zoneAhead45;442;201;476;243;0,0;vid1/vid_cmp1.avi;49436;speedLimit_1323815862.avi;17
speedLimit_1323815862.avi_image4.png;zoneAhead45;453;186;498;235;0,0;vid1/vid_cmp1.avi;49441;speedLimit_1323815862.avi;22
speedLimit_1323815862.avi_image5.png;zoneAhead45;476;162;535;229;0,0;vid1/vid_cmp1.avi;49446;speedLimit_1323815862.avi;27
speedLimit_1323815862.avi_image6.png;zoneAhead45;525;116;608;206;0,0;vid1/vid_cmp1.avi;49451;speedLimit_1323815862.avi;32
signalAhead_1323815873.avi_image0.png;signalAhead;448;210;476;238;0,0;vid1/vid_cmp1.avi;49640;signalAhead_1323815873.avi;2
signalAhead_1323815873.avi_image1.png;signalAhead;458;200;490;231;0,0;vid1/vid_cmp1.avi;49645;signalAhead_1323815873.avi;7
signalAhead_1323815873.avi_image2.png;signalAhead;472;182;516;226;0,0;vid1/vid_cmp1.avi;49650;signalAhead_1323815873.avi;12
signalAhead_1323815873.avi_image3.png;signalAhead;503;152;558;206;0,0;vid1/vid_cmp1.avi;49655;signalAhead_1323815873.avi;17
speedLimit_1323816000.avi_image7.png;rightLaneMustTurn;572;146;636;207;0,0;vid1/vid_cmp1.avi;52096;speedLimit_1323816000.avi;37
rightLaneMustTurn_1323816015.avi_image0.png;rightLaneMustTurn;468;206;498;236;0,0;vid1/vid_cmp1.avi;52206;rightLaneMustTurn_1323816015.avi;2
rightLaneMustTurn_1323816015.avi_image1.png;rightLaneMustTurn;478;201;513;234;0,0;vid1/vid_cmp1.avi;52211;rightLaneMustTurn_1323816015.avi;7
rightLaneMustTurn_1323816015.avi_image2.png;rightLaneMustTurn;491;194;529;229;0,0;vid1/vid_cmp1.avi;52216;rightLaneMustTurn_1323816015.avi;12
rightLaneMustTurn_1323816015.avi_image3.png;rightLaneMustTurn;505;185;547;224;0,0;vid1/vid_cmp1.avi;52221;rightLaneMustTurn_1323816015.avi;17
rightLaneMustTurn_1323816015.avi_image4.png;rightLaneMustTurn;521;177;567;220;0,0;vid1/vid_cmp1.avi;52226;rightLaneMustTurn_1323816015.avi;22
rightLaneMustTurn_1323816015.avi_image5.png;rightLaneMustTurn;541;168;591;214;0,0;vid1/vid_cmp1.avi;52231;rightLaneMustTurn_1323816015.avi;27
rightLaneMustTurn_1323816015.avi_image6.png;rightLaneMustTurn;563;157;618;209;0,0;vid1/vid_cmp1.avi;52236;rightLaneMustTurn_1323816015.avi;32
rightLaneMustTurn_1323816015.avi_image7.png;rightLaneMustTurn;590;143;651;203;0,0;vid1/vid_cmp1.avi;52241;rightLaneMustTurn_1323816015.avi;37
rightLaneMustTurn_1323816015.avi_image8.png;rightLaneMustTurn;621;127;688;193;0,0;vid1/vid_cmp1.avi;52246;rightLaneMustTurn_1323816015.avi;42
school_1323816096.avi_image6.png;school;597;158;633;188;0,0;vid1/vid_cmp1.avi;52901;school_1323816096.avi;32
school_1323816096.avi_image7.png;school;631;142;671;175;0,0;vid1/vid_cmp1.avi;52906;school_1323816096.avi;37
school_1323816109.avi_image3.png;school;570;227;586;242;0,0;vid1/vid_cmp1.avi;53132;school_1323816109.avi;17
school_1323816109.avi_image4.png;school;591;223;607;238;0,0;vid1/vid_cmp1.avi;53137;school_1323816109.avi;22
school_1323816109.avi_image5.png;school;616;216;634;233;0,0;vid1/vid_cmp1.avi;53142;school_1323816109.avi;27
school_1323816109.avi_image6.png;school;645;213;665;231;0,0;vid1/vid_cmp1.avi;53147;school_1323816109.avi;32
stopAhead_1323816163.avi_image1.png;stopAhead;472;198;529;247;0,0;vid1/vid_cmp1.avi;54244;stopAhead_1323816163.avi;7
stopAhead_1323816163.avi_image2.png;stopAhead;502;178;572;244;0,0;vid1/vid_cmp1.avi;54249;stopAhead_1323816163.avi;12
stopAhead_1323816163.avi_image3.png;stopAhead;552;148;642;234;0,0;vid1/vid_cmp1.avi;54254;stopAhead_1323816163.avi;17
speedLimit_1323816193.avi_image0.png;speedLimitUrdbl;543;227;569;255;0,0;vid1/vid_cmp1.avi;54876;speedLimit_1323816193.avi;2
speedLimit_1323816193.avi_image1.png;speedLimit25;562;222;588;253;0,0;vid1/vid_cmp1.avi;54881;speedLimit_1323816193.avi;7
speedLimit_1323816193.avi_image2.png;speedLimit25;583;219;612;252;0,0;vid1/vid_cmp1.avi;54886;speedLimit_1323816193.avi;12
speedLimit_1323816193.avi_image3.png;speedLimit25;612;213;644;251;0,0;vid1/vid_cmp1.avi;54891;speedLimit_1323816193.avi;17
speedLimit_1323816193.avi_image4.png;speedLimit25;651;207;687;246;0,0;vid1/vid_cmp1.avi;54896;speedLimit_1323816193.avi;22
stop_1323816242.avi_image3.png;stop;647;193;685;231;0,0;vid1/vid_cmp1.avi;55976;stop_1323816242.avi;17
