Filename;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;Occluded,On another road;Origin file;Origin frame number;Origin track;Origin track frame number
stop_1333394846.avi_image7.png;stop;632;169;655;193;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;3846;stop_1333394846.avi;37
stop_1333394846.avi_image7.png;doNotEnter;216;184;235;208;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;3846;stop_1333394846.avi;37
stop_1333394846.avi_image8.png;stop;642;166;666;191;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;3851;stop_1333394846.avi;42
stop_1333394846.avi_image8.png;doNotEnter;208;181;228;207;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;3851;stop_1333394846.avi;42
stop_1333394846.avi_image9.png;stop;655;162;680;189;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;3856;stop_1333394846.avi;47
stop_1333394846.avi_image9.png;doNotEnter;202;180;222;206;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;3856;stop_1333394846.avi;47
stop_1333394846.avi_image10.png;stop;668;161;693;188;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;3861;stop_1333394846.avi;52
stop_1333394846.avi_image10.png;doNotEnter;194;180;215;207;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;3861;stop_1333394846.avi;52
stop_1333394846.avi_image11.png;stop;680;157;707;186;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;3866;stop_1333394846.avi;57
stop_1333394846.avi_image11.png;doNotEnter;182;179;204;208;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;3866;stop_1333394846.avi;57
stop_1333394846.avi_image12.png;stop;693;153;721;182;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;3871;stop_1333394846.avi;62
stop_1333394846.avi_image12.png;doNotEnter;169;174;192;205;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;3871;stop_1333394846.avi;62
stop_1333394846.avi_image13.png;stop;705;147;734;179;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;3876;stop_1333394846.avi;67
stop_1333394846.avi_image13.png;doNotEnter;154;171;177;202;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;3876;stop_1333394846.avi;67
stop_1333394846.avi_image14.png;stop;716;145;746;178;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;3881;stop_1333394846.avi;72
stop_1333394846.avi_image14.png;doNotEnter;134;171;158;203;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;3881;stop_1333394846.avi;72
stop_1333394846.avi_image15.png;stop;729;137;761;172;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;3886;stop_1333394846.avi;77
stop_1333394846.avi_image15.png;doNotEnter;111;166;138;201;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;3886;stop_1333394846.avi;77
stop_1333394846.avi_image16.png;stop;742;127;778;164;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;3891;stop_1333394846.avi;82
stop_1333394846.avi_image16.png;doNotEnter;85;158;114;194;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;3891;stop_1333394846.avi;82
stop_1333394846.avi_image17.png;stop;757;116;795;156;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;3896;stop_1333394846.avi;87
stop_1333394846.avi_image17.png;doNotEnter;56;150;88;189;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;3896;stop_1333394846.avi;87
stop_1333394846.avi_image18.png;stop;774;106;814;149;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;3901;stop_1333394846.avi;92
stop_1333394846.avi_image18.png;doNotEnter;23;143;57;184;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;3901;stop_1333394846.avi;92
stop_1333394846.avi_image19.png;stop;793;101;835;147;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;3906;stop_1333394846.avi;97
stop_1333394846.avi_image20.png;stop;813;97;860;147;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;3911;stop_1333394846.avi;102
stop_1333394846.avi_image21.png;stop;840;82;892;137;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;3916;stop_1333394846.avi;107
schoolSpeedLimit25_1333394932.avi_image0.png;schoolSpeedLimit25;695;149;720;201;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;4846;schoolSpeedLimit25_1333394932.avi;2
schoolSpeedLimit25_1333394932.avi_image0.png;schoolSpeedLimit25;209;170;236;223;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;4846;schoolSpeedLimit25_1333394932.avi;2
schoolSpeedLimit25_1333394932.avi_image1.png;schoolSpeedLimit25;711;141;740;200;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;4851;schoolSpeedLimit25_1333394932.avi;7
schoolSpeedLimit25_1333394932.avi_image1.png;schoolSpeedLimit25;179;164;207;222;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;4851;schoolSpeedLimit25_1333394932.avi;7
schoolSpeedLimit25_1333394932.avi_image2.png;schoolSpeedLimit25;731;134;762;199;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;4856;schoolSpeedLimit25_1333394932.avi;12
schoolSpeedLimit25_1333394932.avi_image2.png;schoolSpeedLimit25;142;161;173;225;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;4856;schoolSpeedLimit25_1333394932.avi;12
schoolSpeedLimit25_1333394932.avi_image3.png;schoolSpeedLimit25;759;123;793;197;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;4861;schoolSpeedLimit25_1333394932.avi;17
schoolSpeedLimit25_1333394932.avi_image3.png;schoolSpeedLimit25;97;155;131;226;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;4861;schoolSpeedLimit25_1333394932.avi;17
schoolSpeedLimit25_1333394932.avi_image4.png;schoolSpeedLimit25;795;103;834;185;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;4866;schoolSpeedLimit25_1333394932.avi;22
schoolSpeedLimit25_1333394932.avi_image4.png;schoolSpeedLimit25;42;139;80;219;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;4866;schoolSpeedLimit25_1333394932.avi;22
schoolSpeedLimit25_1333394932.avi_image5.png;schoolSpeedLimit25;844;72;891;171;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;4871;schoolSpeedLimit25_1333394932.avi;27
schoolSpeedLimit25_1333394932.avi_image6.png;schoolSpeedLimit25;913;41;971;160;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;4876;schoolSpeedLimit25_1333394932.avi;32
speedLimit35_1333395007.avi_image0.png;speedLimit35;648;184;663;203;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;6615;speedLimit35_1333395007.avi;2
speedLimit35_1333395007.avi_image1.png;speedLimit35;655;185;671;206;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;6620;speedLimit35_1333395007.avi;7
speedLimit35_1333395007.avi_image2.png;speedLimit35;661;182;678;203;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;6625;speedLimit35_1333395007.avi;12
speedLimit35_1333395007.avi_image3.png;speedLimit35;669;180;687;202;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;6630;speedLimit35_1333395007.avi;17
speedLimit35_1333395007.avi_image4.png;speedLimit35;681;178;700;202;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;6635;speedLimit35_1333395007.avi;22
speedLimit35_1333395007.avi_image5.png;speedLimit35;694;174;714;199;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;6640;speedLimit35_1333395007.avi;27
speedLimit35_1333395007.avi_image6.png;speedLimit35;704;171;725;197;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;6645;speedLimit35_1333395007.avi;32
speedLimit35_1333395007.avi_image7.png;speedLimit35;714;166;735;192;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;6650;speedLimit35_1333395007.avi;37
speedLimit35_1333395007.avi_image8.png;speedLimit35;725;164;748;193;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;6655;speedLimit35_1333395007.avi;42
speedLimit35_1333395007.avi_image9.png;speedLimit35;740;164;766;195;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;6660;speedLimit35_1333395007.avi;47
speedLimit35_1333395007.avi_image10.png;speedLimit35;758;160;785;191;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;6665;speedLimit35_1333395007.avi;52
speedLimit35_1333395007.avi_image11.png;speedLimit35;780;153;808;188;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;6670;speedLimit35_1333395007.avi;57
speedLimit35_1333395007.avi_image12.png;speedLimit35;806;147;836;186;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;6675;speedLimit35_1333395007.avi;62
speedLimit35_1333395007.avi_image13.png;speedLimit35;835;138;870;180;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;6680;speedLimit35_1333395007.avi;67
speedLimit35_1333395007.avi_image14.png;speedLimit35;872;126;909;173;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;6685;speedLimit35_1333395007.avi;72
signalAhead_1333395101.avi_image0.png;signalAhead;571;182;594;205;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;8919;signalAhead_1333395101.avi;2
signalAhead_1333395101.avi_image0.png;signalAhead;382;179;406;202;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;8919;signalAhead_1333395101.avi;2
signalAhead_1333395101.avi_image1.png;signalAhead;573;181;597;206;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;8924;signalAhead_1333395101.avi;7
signalAhead_1333395101.avi_image1.png;signalAhead;377;177;402;202;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;8924;signalAhead_1333395101.avi;7
signalAhead_1333395101.avi_image2.png;signalAhead;576;182;601;209;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;8929;signalAhead_1333395101.avi;12
signalAhead_1333395101.avi_image2.png;signalAhead;371;178;397;204;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;8929;signalAhead_1333395101.avi;12
signalAhead_1333395101.avi_image3.png;signalAhead;578;179;605;208;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;8934;signalAhead_1333395101.avi;17
signalAhead_1333395101.avi_image3.png;signalAhead;364;175;392;203;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;8934;signalAhead_1333395101.avi;17
signalAhead_1333395101.avi_image4.png;signalAhead;581;176;610;205;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;8939;signalAhead_1333395101.avi;22
signalAhead_1333395101.avi_image4.png;signalAhead;357;171;386;201;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;8939;signalAhead_1333395101.avi;22
signalAhead_1333395101.avi_image5.png;signalAhead;583;172;614;203;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;8944;signalAhead_1333395101.avi;27
signalAhead_1333395101.avi_image5.png;signalAhead;348;168;380;199;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;8944;signalAhead_1333395101.avi;27
signalAhead_1333395101.avi_image6.png;signalAhead;587;171;618;203;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;8949;signalAhead_1333395101.avi;32
signalAhead_1333395101.avi_image6.png;signalAhead;341;168;373;199;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;8949;signalAhead_1333395101.avi;32
signalAhead_1333395101.avi_image7.png;signalAhead;593;171;625;205;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;8954;signalAhead_1333395101.avi;37
signalAhead_1333395101.avi_image7.png;signalAhead;333;167;366;200;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;8954;signalAhead_1333395101.avi;37
signalAhead_1333395101.avi_image8.png;signalAhead;599;169;632;204;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;8959;signalAhead_1333395101.avi;42
signalAhead_1333395101.avi_image8.png;signalAhead;325;163;359;198;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;8959;signalAhead_1333395101.avi;42
signalAhead_1333395101.avi_image9.png;signalAhead;604;164;640;201;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;8964;signalAhead_1333395101.avi;47
signalAhead_1333395101.avi_image9.png;signalAhead;315;158;351;195;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;8964;signalAhead_1333395101.avi;47
signalAhead_1333395101.avi_image10.png;signalAhead;610;159;647;199;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;8969;signalAhead_1333395101.avi;52
signalAhead_1333395101.avi_image10.png;signalAhead;302;153;341;193;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;8969;signalAhead_1333395101.avi;52
signalAhead_1333395101.avi_image11.png;signalAhead;616;154;655;196;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;8974;signalAhead_1333395101.avi;57
signalAhead_1333395101.avi_image11.png;signalAhead;288;148;328;190;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;8974;signalAhead_1333395101.avi;57
signalAhead_1333395101.avi_image12.png;signalAhead;621;153;663;196;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;8979;signalAhead_1333395101.avi;62
signalAhead_1333395101.avi_image12.png;signalAhead;271;147;313;191;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;8979;signalAhead_1333395101.avi;62
signalAhead_1333395101.avi_image13.png;signalAhead;629;148;673;193;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;8984;signalAhead_1333395101.avi;67
signalAhead_1333395101.avi_image13.png;signalAhead;253;142;298;189;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;8984;signalAhead_1333395101.avi;67
signalAhead_1333395101.avi_image14.png;signalAhead;641;141;690;189;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;8989;signalAhead_1333395101.avi;72
signalAhead_1333395101.avi_image14.png;signalAhead;235;135;285;186;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;8989;signalAhead_1333395101.avi;72
signalAhead_1333395101.avi_image15.png;signalAhead;658;136;710;188;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;8994;signalAhead_1333395101.avi;77
signalAhead_1333395101.avi_image15.png;signalAhead;215;128;269;183;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;8994;signalAhead_1333395101.avi;77
signalAhead_1333395101.avi_image16.png;signalAhead;674;128;731;187;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;8999;signalAhead_1333395101.avi;82
signalAhead_1333395101.avi_image16.png;signalAhead;189;120;248;179;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;8999;signalAhead_1333395101.avi;82
signalAhead_1333395101.avi_image17.png;signalAhead;692;117;754;181;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;9004;signalAhead_1333395101.avi;87
signalAhead_1333395101.avi_image17.png;signalAhead;154;104;218;170;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;9004;signalAhead_1333395101.avi;87
signalAhead_1333395101.avi_image18.png;signalAhead;713;99;781;169;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;9009;signalAhead_1333395101.avi;92
signalAhead_1333395101.avi_image18.png;signalAhead;112;80;183;152;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;9009;signalAhead_1333395101.avi;92
signalAhead_1333395101.avi_image19.png;signalAhead;739;82;815;159;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;9014;signalAhead_1333395101.avi;97
signalAhead_1333395101.avi_image19.png;signalAhead;59;55;138;139;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;9014;signalAhead_1333395101.avi;97
signalAhead_1333395101.avi_image20.png;signalAhead;773;61;861;151;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;9019;signalAhead_1333395101.avi;102
signalAhead_1333395101.avi_image21.png;signalAhead;817;39;919;144;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;9024;signalAhead_1333395101.avi;107
speedLimit35_1333395189.avi_image0.png;speedLimit35;630;182;645;201;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;11007;speedLimit35_1333395189.avi;2
speedLimit35_1333395189.avi_image0.png;speedLimit35;320;176;337;199;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;11007;speedLimit35_1333395189.avi;2
speedLimit35_1333395189.avi_image1.png;speedLimit35;640;170;655;190;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;11012;speedLimit35_1333395189.avi;7
speedLimit35_1333395189.avi_image1.png;speedLimit35;307;164;327;191;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;11012;speedLimit35_1333395189.avi;7
speedLimit35_1333395189.avi_image2.png;speedLimit35;648;175;666;196;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;11017;speedLimit35_1333395189.avi;12
speedLimit35_1333395189.avi_image2.png;speedLimit35;288;169;310;197;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;11017;speedLimit35_1333395189.avi;12
speedLimit35_1333395189.avi_image3.png;speedLimit35;657;169;676;192;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;11022;speedLimit35_1333395189.avi;17
speedLimit35_1333395189.avi_image3.png;speedLimit35;267;166;291;197;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;11022;speedLimit35_1333395189.avi;17
speedLimit35_1333395189.avi_image4.png;speedLimit35;669;174;689;197;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;11027;speedLimit35_1333395189.avi;22
speedLimit35_1333395189.avi_image4.png;speedLimit35;243;167;268;201;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;11027;speedLimit35_1333395189.avi;22
speedLimit35_1333395189.avi_image5.png;speedLimit35;682;179;703;205;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;11032;speedLimit35_1333395189.avi;27
speedLimit35_1333395189.avi_image5.png;speedLimit35;211;172;239;209;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;11032;speedLimit35_1333395189.avi;27
speedLimit35_1333395189.avi_image6.png;speedLimit35;698;168;721;195;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;11037;speedLimit35_1333395189.avi;32
speedLimit35_1333395189.avi_image6.png;speedLimit35;171;159;203;201;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;11037;speedLimit35_1333395189.avi;32
speedLimit35_1333395189.avi_image7.png;speedLimit35;716;153;741;183;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;11042;speedLimit35_1333395189.avi;37
speedLimit35_1333395189.avi_image7.png;speedLimit35;121;138;156;187;1,0;aiua120306-1/DataLog02142012_003_external_camera.avi;11042;speedLimit35_1333395189.avi;37
speedLimit35_1333395189.avi_image8.png;speedLimit35;736;150;764;183;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;11047;speedLimit35_1333395189.avi;42
speedLimit35_1333395189.avi_image8.png;speedLimit35;52;125;90;181;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;11047;speedLimit35_1333395189.avi;42
speedLimit35_1333395189.avi_image9.png;speedLimit35;761;143;791;179;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;11052;speedLimit35_1333395189.avi;47
speedLimit35_1333395189.avi_image10.png;speedLimit35;791;133;824;175;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;11057;speedLimit35_1333395189.avi;52
speedLimit35_1333395189.avi_image11.png;speedLimit35;829;121;868;167;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;11062;speedLimit35_1333395189.avi;57
speedLimit35_1333395189.avi_image12.png;speedLimit35;883;97;928;151;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;11067;speedLimit35_1333395189.avi;62
speedLimit35_1333395189.avi_image13.png;speedLimit35;960;77;1012;141;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;11072;speedLimit35_1333395189.avi;67
speedLimit35_1333395252.avi_image0.png;speedLimit35;369;172;389;196;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;12495;speedLimit35_1333395252.avi;2
speedLimit35_1333395252.avi_image1.png;speedLimit35;353;171;375;198;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;12500;speedLimit35_1333395252.avi;7
speedLimit35_1333395252.avi_image2.png;speedLimit35;332;172;356;202;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;12505;speedLimit35_1333395252.avi;12
speedLimit35_1333395252.avi_image3.png;speedLimit35;308;157;335;190;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;12510;speedLimit35_1333395252.avi;17
speedLimit35_1333395252.avi_image4.png;speedLimit35;278;147;309;184;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;12515;speedLimit35_1333395252.avi;22
speedLimit35_1333395252.avi_image5.png;speedLimit35;240;111;275;155;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;12520;speedLimit35_1333395252.avi;27
speedLimit35_1333395252.avi_image6.png;speedLimit35;189;122;231;173;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;12525;speedLimit35_1333395252.avi;32
speedLimit35_1333395252.avi_image7.png;speedLimit35;118;117;168;177;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;12530;speedLimit35_1333395252.avi;37
speedLimit30_1333395349.avi_image0.png;speedLimit30;616;167;636;191;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;14799;speedLimit30_1333395349.avi;2
speedLimit30_1333395349.avi_image1.png;speedLimit30;616;167;636;191;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;14804;speedLimit30_1333395349.avi;7
speedLimit30_1333395349.avi_image2.png;speedLimit30;618;162;638;186;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;14809;speedLimit30_1333395349.avi;12
speedLimit30_1333395349.avi_image3.png;speedLimit30;618;164;639;189;0,0;aiua120306-1/DataLog02142012_003_external_camera.avi;14814;speedLimit30_1333395349.avi;17
